100328	atrial fibrillation	https://www.ncbi.nlm.nih.gov/pubmed/?term=27116330	{'abnormal heart rhythm', 'atrial fibrillation', 'heart rhythm symptom', 'dysrhythmia', 'fluctuation of heart rate', 'abnormal heart beat', 'auricular fibrillation', 'AF', 'arrhythmia', 'cardiovascular system symptom', 'a-fib', 'cardiac fibrillation'}	{'1017000198', '1017000437', '1017000799', '1017000138'}
100328	atrial fibrillation	https://www.ncbi.nlm.nih.gov/pubmed/?term=22520541	{'abnormal heart rhythm', 'atrial fibrillation', 'heart rhythm symptom', 'dysrhythmia', 'fluctuation of heart rate', 'abnormal heart beat', 'auricular fibrillation', 'AF', 'arrhythmia', 'cardiovascular system symptom', 'a-fib', 'cardiac fibrillation'}	{'1017000198', '1017000437', '1017000799', '1017000138'}
451832	AF	https://www.ncbi.nlm.nih.gov/pubmed/?term=19128846	{'abnormal heart rhythm', 'atrial fibrillation', 'heart rhythm symptom', 'dysrhythmia', 'fluctuation of heart rate', 'abnormal heart beat', 'auricular fibrillation', 'AF', 'arrhythmia', 'cardiovascular system symptom', 'a-fib', 'cardiac fibrillation'}	{'1017000198', '1017000437', '1017000799', '1017000138'}
451832	AF	https://www.ncbi.nlm.nih.gov/pubmed/?term=29336253	{'abnormal heart rhythm', 'atrial fibrillation', 'heart rhythm symptom', 'dysrhythmia', 'fluctuation of heart rate', 'abnormal heart beat', 'auricular fibrillation', 'AF', 'arrhythmia', 'cardiovascular system symptom', 'a-fib', 'cardiac fibrillation'}	{'1017000198', '1017000437', '1017000799', '1017000138'}
451832	AF	https://www.ncbi.nlm.nih.gov/pubmed/?term=22882804	{'abnormal heart rhythm', 'atrial fibrillation', 'heart rhythm symptom', 'dysrhythmia', 'fluctuation of heart rate', 'abnormal heart beat', 'auricular fibrillation', 'AF', 'arrhythmia', 'cardiovascular system symptom', 'a-fib', 'cardiac fibrillation'}	{'1017000198', '1017000437', '1017000799', '1017000138'}
451832	AF	https://www.ncbi.nlm.nih.gov/pubmed/?term=22927963	{'abnormal heart rhythm', 'atrial fibrillation', 'heart rhythm symptom', 'dysrhythmia', 'fluctuation of heart rate', 'abnormal heart beat', 'auricular fibrillation', 'AF', 'arrhythmia', 'cardiovascular system symptom', 'a-fib', 'cardiac fibrillation'}	{'1017000198', '1017000437', '1017000799', '1017000138'}
451832	AF	https://www.ncbi.nlm.nih.gov/pubmed/?term=28925907	{'abnormal heart rhythm', 'atrial fibrillation', 'heart rhythm symptom', 'dysrhythmia', 'fluctuation of heart rate', 'abnormal heart beat', 'auricular fibrillation', 'AF', 'arrhythmia', 'cardiovascular system symptom', 'a-fib', 'cardiac fibrillation'}	{'1017000198', '1017000437', '1017000799', '1017000138'}
87900	fecal	https://www.ncbi.nlm.nih.gov/pubmed/?term=27702916	{'digestive system symptom', 'feces and droppings symptom', 'fecal'}	{'1017000085', '1017000368'}
87900	fecal	https://www.ncbi.nlm.nih.gov/pubmed/?term=10356084	{'digestive system symptom', 'feces and droppings symptom', 'fecal'}	{'1017000085', '1017000368'}
87900	fecal	https://www.ncbi.nlm.nih.gov/pubmed/?term=26828187	{'digestive system symptom', 'feces and droppings symptom', 'fecal'}	{'1017000085', '1017000368'}
87900	fecal	https://www.ncbi.nlm.nih.gov/pubmed/?term=29673868	{'digestive system symptom', 'feces and droppings symptom', 'fecal'}	{'1017000085', '1017000368'}
87900	fecal	https://www.ncbi.nlm.nih.gov/pubmed/?term=28871143	{'digestive system symptom', 'feces and droppings symptom', 'fecal'}	{'1017000085', '1017000368'}
25980	erythema	https://www.ncbi.nlm.nih.gov/pubmed/?term=23986790	{'skin and integumentary tissue symptom', 'skin eruption', 'erythema', 'rash', 'skin redness', 'rubor', 'skin rash'}	{'1017000396', '1017000397'}
25980	erythema	https://www.ncbi.nlm.nih.gov/pubmed/?term=2033141	{'skin and integumentary tissue symptom', 'skin eruption', 'erythema', 'rash', 'skin redness', 'rubor', 'skin rash'}	{'1017000396', '1017000397'}
25980	erythema	https://www.ncbi.nlm.nih.gov/pubmed/?term=21978712	{'skin and integumentary tissue symptom', 'skin eruption', 'erythema', 'rash', 'skin redness', 'rubor', 'skin rash'}	{'1017000396', '1017000397'}
25980	erythema	https://www.ncbi.nlm.nih.gov/pubmed/?term=24008816	{'skin and integumentary tissue symptom', 'skin eruption', 'erythema', 'rash', 'skin redness', 'rubor', 'skin rash'}	{'1017000396', '1017000397'}
25980	erythema	https://www.ncbi.nlm.nih.gov/pubmed/?term=26052646	{'skin and integumentary tissue symptom', 'skin eruption', 'erythema', 'rash', 'skin redness', 'rubor', 'skin rash'}	{'1017000396', '1017000397'}
116275	low back pain	https://www.ncbi.nlm.nih.gov/pubmed/?term=26131396	{'backache', 'pain', 'back pain', 'sensation perception', 'low backache', 'nervous system symptom', 'low back pain'}	{'1017000060', '1017000543', '1017000389', '1017000005', '1017000793'}
116275	low back pain	https://www.ncbi.nlm.nih.gov/pubmed/?term=8164864	{'backache', 'pain', 'back pain', 'sensation perception', 'low backache', 'nervous system symptom', 'low back pain'}	{'1017000060', '1017000543', '1017000389', '1017000005', '1017000793'}
116275	low back pain	https://www.ncbi.nlm.nih.gov/pubmed/?term=23160588	{'backache', 'pain', 'back pain', 'sensation perception', 'low backache', 'nervous system symptom', 'low back pain'}	{'1017000060', '1017000543', '1017000389', '1017000005', '1017000793'}
116275	low back pain	https://www.ncbi.nlm.nih.gov/pubmed/?term=27031017	{'backache', 'pain', 'back pain', 'sensation perception', 'low backache', 'nervous system symptom', 'low back pain'}	{'1017000060', '1017000543', '1017000389', '1017000005', '1017000793'}
116275	low back pain	https://www.ncbi.nlm.nih.gov/pubmed/?term=27964875	{'backache', 'pain', 'back pain', 'sensation perception', 'low backache', 'nervous system symptom', 'low back pain'}	{'1017000060', '1017000543', '1017000389', '1017000005', '1017000793'}
408	Haemoptysis	https://www.ncbi.nlm.nih.gov/pubmed/?term=24781847	{'expectoration of blood-stained sputum', 'haemoptysis', 'respiratory system and chest symptom', 'coughing up of blood', 'hemoptysis', 'expectoration of blood'}	{'1017000423', '1017000426'}
408	Haemoptysis	https://www.ncbi.nlm.nih.gov/pubmed/?term=21687061	{'expectoration of blood-stained sputum', 'haemoptysis', 'respiratory system and chest symptom', 'coughing up of blood', 'hemoptysis', 'expectoration of blood'}	{'1017000423', '1017000426'}
408	Haemoptysis	https://www.ncbi.nlm.nih.gov/pubmed/?term=26699723	{'expectoration of blood-stained sputum', 'haemoptysis', 'respiratory system and chest symptom', 'coughing up of blood', 'hemoptysis', 'expectoration of blood'}	{'1017000423', '1017000426'}
408	Haemoptysis	https://www.ncbi.nlm.nih.gov/pubmed/?term=26076714	{'expectoration of blood-stained sputum', 'haemoptysis', 'respiratory system and chest symptom', 'coughing up of blood', 'hemoptysis', 'expectoration of blood'}	{'1017000423', '1017000426'}
408	Haemoptysis	https://www.ncbi.nlm.nih.gov/pubmed/?term=20915715	{'expectoration of blood-stained sputum', 'haemoptysis', 'respiratory system and chest symptom', 'coughing up of blood', 'hemoptysis', 'expectoration of blood'}	{'1017000423', '1017000426'}
81105	LBP	https://www.ncbi.nlm.nih.gov/pubmed/?term=29462063	{'backache', 'pain', 'back pain', 'sensation perception', 'low backache', 'nervous system symptom', 'low back pain'}	{'1017000060', '1017000543', '1017000389', '1017000005', '1017000793'}
81105	LBP	https://www.ncbi.nlm.nih.gov/pubmed/?term=27496288	{'backache', 'pain', 'back pain', 'sensation perception', 'low backache', 'nervous system symptom', 'low back pain'}	{'1017000060', '1017000543', '1017000389', '1017000005', '1017000793'}
81105	LBP	https://www.ncbi.nlm.nih.gov/pubmed/?term=29668650	{'backache', 'pain', 'back pain', 'sensation perception', 'low backache', 'nervous system symptom', 'low back pain'}	{'1017000060', '1017000543', '1017000389', '1017000005', '1017000793'}
81105	LBP	https://www.ncbi.nlm.nih.gov/pubmed/?term=28257618	{'backache', 'pain', 'back pain', 'sensation perception', 'low backache', 'nervous system symptom', 'low back pain'}	{'1017000060', '1017000543', '1017000389', '1017000005', '1017000793'}
81105	LBP	https://www.ncbi.nlm.nih.gov/pubmed/?term=24654621	{'backache', 'pain', 'back pain', 'sensation perception', 'low backache', 'nervous system symptom', 'low back pain'}	{'1017000060', '1017000543', '1017000389', '1017000005', '1017000793'}
97534	weight loss	https://www.ncbi.nlm.nih.gov/pubmed/?term=21616199	{'weight loss', 'loss of weight', 'abnormal loss of weight and underweight', 'nutrition, metabolism, and development symptom'}	{'1017000382', '1017000385', '1017000383', '1017000096'}
97534	weight loss	https://www.ncbi.nlm.nih.gov/pubmed/?term=28669216	{'weight loss', 'loss of weight', 'abnormal loss of weight and underweight', 'nutrition, metabolism, and development symptom'}	{'1017000382', '1017000385', '1017000383', '1017000096'}
97534	weight loss	https://www.ncbi.nlm.nih.gov/pubmed/?term=26818905	{'weight loss', 'loss of weight', 'abnormal loss of weight and underweight', 'nutrition, metabolism, and development symptom'}	{'1017000382', '1017000385', '1017000383', '1017000096'}
97534	weight loss	https://www.ncbi.nlm.nih.gov/pubmed/?term=18801892	{'weight loss', 'loss of weight', 'abnormal loss of weight and underweight', 'nutrition, metabolism, and development symptom'}	{'1017000382', '1017000385', '1017000383', '1017000096'}
97534	weight loss	https://www.ncbi.nlm.nih.gov/pubmed/?term=29956495	{'weight loss', 'loss of weight', 'abnormal loss of weight and underweight', 'nutrition, metabolism, and development symptom'}	{'1017000382', '1017000385', '1017000383', '1017000096'}
31776	stroke	https://www.ncbi.nlm.nih.gov/pubmed/?term=23631167	{'apoplexy', 'brain attack', 'cerebrovascular accident', 'nervous system symptom', 'cerebral accident', 'stroke'}	{'1017000637', '1017000389'}
31776	stroke	https://www.ncbi.nlm.nih.gov/pubmed/?term=19281066	{'apoplexy', 'brain attack', 'cerebrovascular accident', 'nervous system symptom', 'cerebral accident', 'stroke'}	{'1017000637', '1017000389'}
31776	stroke	https://www.ncbi.nlm.nih.gov/pubmed/?term=29029621	{'apoplexy', 'brain attack', 'cerebrovascular accident', 'nervous system symptom', 'cerebral accident', 'stroke'}	{'1017000637', '1017000389'}
31776	stroke	https://www.ncbi.nlm.nih.gov/pubmed/?term=26606375	{'apoplexy', 'brain attack', 'cerebrovascular accident', 'nervous system symptom', 'cerebral accident', 'stroke'}	{'1017000637', '1017000389'}
31776	stroke	https://www.ncbi.nlm.nih.gov/pubmed/?term=30085018	{'apoplexy', 'brain attack', 'cerebrovascular accident', 'nervous system symptom', 'cerebral accident', 'stroke'}	{'1017000637', '1017000389'}
158	Brain Attack	https://www.ncbi.nlm.nih.gov/pubmed/?term=22890506	{'apoplexy', 'brain attack', 'cerebrovascular accident', 'nervous system symptom', 'cerebral accident', 'stroke'}	{'1017000637', '1017000389'}
158	Brain Attack	https://www.ncbi.nlm.nih.gov/pubmed/?term=28479182	{'apoplexy', 'brain attack', 'cerebrovascular accident', 'nervous system symptom', 'cerebral accident', 'stroke'}	{'1017000637', '1017000389'}
158	Brain Attack	https://www.ncbi.nlm.nih.gov/pubmed/?term=25497720	{'apoplexy', 'brain attack', 'cerebrovascular accident', 'nervous system symptom', 'cerebral accident', 'stroke'}	{'1017000637', '1017000389'}
158	Brain Attack	https://www.ncbi.nlm.nih.gov/pubmed/?term=22814203	{'apoplexy', 'brain attack', 'cerebrovascular accident', 'nervous system symptom', 'cerebral accident', 'stroke'}	{'1017000637', '1017000389'}
158	Brain Attack	https://www.ncbi.nlm.nih.gov/pubmed/?term=24222046	{'apoplexy', 'brain attack', 'cerebrovascular accident', 'nervous system symptom', 'cerebral accident', 'stroke'}	{'1017000637', '1017000389'}
602	Nasal obstruction	https://www.ncbi.nlm.nih.gov/pubmed/?term=3679686	{'stuffed up nose', 'blocked nose', 'nasal blockage', 'respiratory system and chest symptom', 'stuffy nose', 'nasal obstruction', 'congestion'}	{'1017000149', '1017000423'}
602	Nasal obstruction	https://www.ncbi.nlm.nih.gov/pubmed/?term=24605299	{'stuffed up nose', 'blocked nose', 'nasal blockage', 'respiratory system and chest symptom', 'stuffy nose', 'nasal obstruction', 'congestion'}	{'1017000149', '1017000423'}
602	Nasal obstruction	https://www.ncbi.nlm.nih.gov/pubmed/?term=26670760	{'stuffed up nose', 'blocked nose', 'nasal blockage', 'respiratory system and chest symptom', 'stuffy nose', 'nasal obstruction', 'congestion'}	{'1017000149', '1017000423'}
602	Nasal obstruction	https://www.ncbi.nlm.nih.gov/pubmed/?term=28289459	{'stuffed up nose', 'blocked nose', 'nasal blockage', 'respiratory system and chest symptom', 'stuffy nose', 'nasal obstruction', 'congestion'}	{'1017000149', '1017000423'}
602	Nasal obstruction	https://www.ncbi.nlm.nih.gov/pubmed/?term=23168159	{'stuffed up nose', 'blocked nose', 'nasal blockage', 'respiratory system and chest symptom', 'stuffy nose', 'nasal obstruction', 'congestion'}	{'1017000149', '1017000423'}
8016	nasal obstruction	https://www.ncbi.nlm.nih.gov/pubmed/?term=19336109	{'stuffed up nose', 'blocked nose', 'nasal blockage', 'respiratory system and chest symptom', 'stuffy nose', 'nasal obstruction', 'congestion'}	{'1017000149', '1017000423'}
